time,Time,Humudity,Temp
50:13.2,7:50:13,45,21
50:23.7,7:50:24,45,21
50:34.2,7:50:34,45,21
50:44.8,7:50:45,45,21
51:05.9,7:51:06,45,21
51:16.4,7:51:16,45,21
51:37.5,7:51:37,45,21
51:48.0,7:51:48,45,21
51:58.6,7:51:59,45,21
52:19.6,7:52:20,45,21
52:30.2,7:52:30,45,21
52:40.7,7:52:41,45,21
53:01.8,7:53:02,45,21
53:12.3,7:53:12,45,21
53:22.9,7:53:23,45,21
53:43.9,7:53:44,45,21
53:54.5,7:53:54,45,21
54:05.0,7:54:05,45,21
54:15.5,7:54:16,45,21
54:26.1,7:54:26,45,21
54:47.2,7:54:47,45,21
54:57.7,7:54:58,45,21
55:08.2,7:55:08,45,21
55:18.8,7:55:19,45,21
55:29.3,7:55:29,45,21
55:39.9,7:55:40,45,21
55:50.4,7:55:50,45,21
56:00.9,7:56:01,45,21
56:11.5,7:56:11,45,21
56:22.0,7:56:22,45,21
56:43.1,7:56:43,45,21
56:53.6,7:56:54,45,21
57:14.7,7:57:15,45,21
57:25.3,7:57:25,45,21
57:35.8,7:57:36,45,21
57:46.3,7:57:46,45,21
57:56.9,7:57:57,45,21
58:07.4,7:58:07,45,21
58:17.9,7:58:18,45,21
58:28.5,7:58:28,45,21
58:39.0,7:58:39,45,21
58:49.5,7:58:50,45,21
59:00.1,7:59:00,45,21
59:10.6,7:59:11,45,21
59:21.2,7:59:21,45,21
59:31.7,7:59:32,45,21
59:42.3,7:59:42,45,21
59:52.8,7:59:53,45,21
00:03.3,8:00:03,45,21
00:13.9,8:00:14,45,21
00:24.4,8:00:24,45,21
00:34.9,8:00:35,45,21
00:45.5,8:00:45,45,21
00:56.0,8:00:56,45,21
01:06.6,8:01:07,45,21
01:17.1,8:01:17,45,21
01:27.6,8:01:28,45,21
01:38.2,8:01:38,45,21
01:48.7,8:01:49,45,21
01:59.3,8:01:59,45,21
02:09.8,8:02:10,45,21
02:20.3,8:02:20,45,21
02:30.9,8:02:31,45,21
02:41.4,8:02:41,45,21
02:52.0,8:02:52,45,21
03:02.5,8:03:02,45,21
03:23.6,8:03:24,45,21
03:34.1,8:03:34,45,21
03:55.2,8:03:55,45,21
04:05.7,8:04:06,45,21
04:16.3,8:04:16,45,21
04:26.8,8:04:27,45,21
04:37.3,8:04:37,45,21
04:58.4,8:04:58,45,21
05:09.0,8:05:09,45,21
05:30.0,8:05:30,45,21
05:40.6,8:05:41,45,21
06:01.7,8:06:02,45,21
06:12.2,8:06:12,45,21
06:22.7,8:06:23,45,21
06:33.3,8:06:33,45,21
06:43.8,8:06:44,45,21
06:54.4,8:06:54,45,21
07:04.9,8:07:05,45,21
07:15.4,8:07:15,45,21
07:26.0,8:07:26,45,21
07:36.5,8:07:37,45,21
07:47.0,8:07:47,45,21
07:57.6,8:07:58,45,21
08:08.1,8:08:08,45,21
08:18.6,8:08:19,45,21
08:29.2,8:08:29,45,21
08:39.7,8:08:40,45,21
08:50.3,8:08:50,45,21
09:11.3,8:09:11,45,21
09:21.9,8:09:22,45,21
09:32.4,8:09:32,45,21
09:43.0,8:09:43,45,21
09:53.5,8:09:53,45,21
10:04.0,8:10:04,45,21
10:14.6,8:10:15,45,21
10:25.1,8:10:25,45,21
10:35.7,8:10:36,45,21
10:46.2,8:10:46,45,21
10:56.7,8:10:57,45,21
11:07.3,8:11:07,45,21
11:17.8,8:11:18,45,21
11:28.4,8:11:28,45,21
11:38.9,8:11:39,45,21
11:49.4,8:11:49,45,21
12:00.0,8:12:00,45,21
12:10.5,8:12:11,45,21
12:21.1,8:12:21,45,21
12:31.6,8:12:32,45,21
12:42.1,8:12:42,45,21
12:52.7,8:12:53,45,21
13:03.2,8:13:03,45,21
13:13.8,8:13:14,45,21
13:24.3,8:13:24,45,21
13:34.8,8:13:35,45,21
13:45.4,8:13:45,45,21
13:55.9,8:13:56,45,21
14:06.5,8:14:06,45,21
14:17.0,8:14:17,45,21
14:27.5,8:14:28,45,21
14:38.1,8:14:38,45,21
14:48.6,8:14:49,45,21
14:59.2,8:14:59,45,21
15:09.7,8:15:10,45,21
15:20.2,8:15:20,45,21
15:41.3,8:15:41,45,21
15:51.9,8:15:52,45,21
16:02.4,8:16:02,45,21
16:23.5,8:16:23,45,21
16:34.0,8:16:34,45,21
16:44.6,8:16:45,45,21
17:05.6,8:17:06,45,21
17:16.2,8:17:16,45,21
17:26.7,8:17:27,45,21
17:37.2,8:17:37,45,21
17:47.8,8:17:48,45,21
17:58.3,8:17:58,45,21
18:08.9,8:18:09,45,21
18:19.4,8:18:19,45,21
18:29.9,8:18:30,45,21
18:40.5,8:18:40,45,21
18:51.0,8:18:51,45,21
19:01.5,8:19:02,45,21
19:12.1,8:19:12,45,21
19:22.6,8:19:23,45,21
19:33.2,8:19:33,45,21
19:43.7,8:19:44,45,21
19:54.2,8:19:54,45,21
20:04.8,8:20:05,45,21
20:15.3,8:20:15,45,21
20:25.9,8:20:26,45,21
20:36.4,8:20:36,45,21
20:46.9,8:20:47,45,21
20:57.5,8:20:57,45,21
21:08.0,8:21:08,45,21
21:18.5,8:21:19,45,21
21:29.1,8:21:29,45,21
21:39.6,8:21:40,45,21
21:50.1,8:21:50,45,21
22:00.7,8:22:01,45,21
22:11.2,8:22:11,45,21
22:21.8,8:22:22,45,21
22:32.3,8:22:32,45,21
22:53.4,8:22:53,45,21
23:03.9,8:23:04,45,21
23:14.5,8:23:14,45,21
23:25.0,8:23:25,45,21
23:35.5,8:23:36,45,21
23:46.1,8:23:46,45,21
23:56.6,8:23:57,45,21
24:17.7,8:24:18,45,21
24:28.2,8:24:28,45,21
24:38.8,8:24:39,45,21
24:49.3,8:24:49,45,21
24:59.8,8:25:00,45,21
25:10.4,8:25:10,45,21
25:20.9,8:25:21,45,21
25:31.5,8:25:31,45,21
25:42.0,8:25:42,45,21
26:03.1,8:26:03,45,21
26:13.6,8:26:14,45,21
26:24.2,8:26:24,45,21
26:34.7,8:26:35,45,21
26:45.2,8:26:45,45,21
26:55.8,8:26:56,45,21
27:06.3,8:27:06,45,21
27:16.9,8:27:17,45,21
27:27.4,8:27:27,45,21
27:48.5,8:27:48,45,21
27:59.0,8:27:59,45,21
28:09.5,8:28:10,45,21
28:20.1,8:28:20,45,21
28:30.6,8:28:31,45,21
28:41.2,8:28:41,45,21
28:51.7,8:28:52,45,21
29:02.2,8:29:02,45,21
29:12.8,8:29:13,45,21
29:23.3,8:29:23,45,21
29:33.8,8:29:34,45,21
29:44.4,8:29:44,45,21
29:54.9,8:29:55,45,21
30:05.4,8:30:05,45,21
30:16.0,8:30:16,45,21
30:26.5,8:30:27,45,21
30:37.1,8:30:37,45,21
30:47.6,8:30:48,45,21
31:08.7,8:31:09,45,21
31:19.2,8:31:19,45,21
31:29.7,8:31:30,45,21
31:40.3,8:31:40,45,21
31:50.8,8:31:51,45,21
32:01.4,8:32:01,45,21
32:11.9,8:32:12,45,21
32:33.0,8:32:33,45,21
32:43.5,8:32:44,45,21
32:54.1,8:32:54,45,21
33:04.6,8:33:05,45,21
33:15.1,8:33:15,45,21
33:25.7,8:33:26,45,21
33:36.2,8:33:36,45,21
33:46.8,8:33:47,45,21
33:57.3,8:33:57,45,21
34:07.8,8:34:08,45,21
34:18.4,8:34:18,45,21
34:28.9,8:34:29,45,21
35:00.5,8:35:01,45,21
35:11.1,8:35:11,45,21
35:21.6,8:35:22,45,21
35:32.1,8:35:32,45,21
35:42.7,8:35:43,45,21
36:03.8,8:36:04,45,21
36:14.3,8:36:14,45,21
36:24.8,8:36:25,45,21
36:35.4,8:36:35,45,21
36:45.9,8:36:46,45,21
36:56.5,8:36:56,45,21
37:07.0,8:37:07,45,21
37:17.6,8:37:18,45,21
37:28.1,8:37:28,45,21
37:38.6,8:37:39,45,21
37:49.2,8:37:49,45,21
37:59.7,8:38:00,45,21
38:20.8,8:38:21,45,21
38:31.3,8:38:31,45,21
38:41.9,8:38:42,45,21
38:52.4,8:38:52,45,21
39:03.0,8:39:03,45,21
39:13.5,8:39:13,45,21
39:24.0,8:39:24,45,21
39:34.6,8:39:35,45,21
39:45.1,8:39:45,45,21
39:55.6,8:39:56,45,21
40:06.2,8:40:06,45,21
40:16.7,8:40:17,45,21
40:27.3,8:40:27,45,21
40:37.8,8:40:38,45,21
40:48.3,8:40:48,45,21
40:58.9,8:40:59,45,21
41:09.4,8:41:09,45,21
41:19.9,8:41:20,45,21
41:30.5,8:41:30,45,21
41:41.0,8:41:41,45,21
41:51.6,8:41:52,45,21
42:02.1,8:42:02,45,21
42:12.6,8:42:13,45,21
42:33.7,8:42:34,45,21
42:44.3,8:42:44,45,21
42:54.8,8:42:55,45,21
43:05.3,8:43:05,45,21
43:15.9,8:43:16,45,21
43:26.4,8:43:26,45,21
43:37.0,8:43:37,45,21
43:47.5,8:43:48,45,21
44:08.6,8:44:09,45,21
44:29.7,8:44:30,45,21
44:40.2,8:44:40,45,21
44:50.7,8:44:51,45,21
45:01.3,8:45:01,45,21
45:11.8,8:45:12,45,21
45:22.4,8:45:22,45,21
45:32.9,8:45:33,45,21
45:43.4,8:45:43,45,21
46:04.5,8:46:05,45,21
46:15.0,8:46:15,45,21
46:46.7,8:46:47,45,21
46:57.2,8:46:57,45,21
47:07.7,8:47:08,45,21
47:18.3,8:47:18,44,21
47:28.8,8:47:29,44,21
47:39.4,8:47:39,44,21
47:49.9,8:47:50,44,21
48:00.4,8:48:00,44,21
48:11.0,8:48:11,44,21
48:32.0,8:48:32,44,21
48:42.6,8:48:43,44,21
48:53.1,8:48:53,44,21
49:03.7,8:49:04,44,21
49:14.2,8:49:14,44,21
49:24.7,8:49:25,44,21
49:35.3,8:49:35,44,21
49:45.8,8:49:46,44,21
49:56.3,8:49:56,44,21
50:06.9,8:50:07,44,21
50:17.4,8:50:17,44,21
50:27.9,8:50:28,44,21
50:49.0,8:50:49,44,21
50:59.6,8:51:00,44,21
51:20.6,8:51:21,44,21
51:41.7,8:51:42,44,21
51:52.2,8:51:52,44,21
52:02.8,8:52:03,44,21
52:13.3,8:52:13,44,21
52:23.9,8:52:24,44,21
52:34.4,8:52:34,44,21
52:55.5,8:52:55,44,21
53:06.0,8:53:06,44,21
53:16.6,8:53:17,44,21
53:37.6,8:53:38,44,21
53:58.7,8:53:59,44,21
54:09.2,8:54:09,44,21
54:19.8,8:54:20,44,21
54:30.3,8:54:30,44,21
54:40.8,8:54:41,44,21
54:51.4,8:54:51,44,21
55:01.9,8:55:02,44,21
55:23.0,8:55:23,44,21
55:33.5,8:55:34,44,21
55:44.1,8:55:44,44,21
55:54.6,8:55:55,44,21
56:05.1,8:56:05,44,21
56:15.7,8:56:16,44,21
56:26.2,8:56:26,44,21
56:47.3,8:56:47,44,21
56:57.8,8:56:58,44,21
57:08.4,8:57:08,44,21
57:18.9,8:57:19,44,21
57:29.4,8:57:29,44,21
57:40.0,8:57:40,44,21
57:50.5,8:57:51,44,21
58:01.1,8:58:01,44,21
58:11.6,8:58:12,44,21
58:22.2,8:58:22,44,21
58:32.7,8:58:33,44,21
58:43.2,8:58:43,44,21
58:53.8,8:58:54,44,21
59:04.3,8:59:04,44,21
59:25.4,8:59:25,44,21
59:35.9,8:59:36,44,21
59:46.5,8:59:46,44,21
59:57.0,8:59:57,44,21
00:07.5,9:00:08,44,21
00:18.1,9:00:18,44,21
00:28.6,9:00:29,44,21
00:39.1,9:00:39,44,21
00:49.7,9:00:50,44,21
01:00.2,9:01:00,44,21
01:10.8,9:01:11,44,21
01:21.3,9:01:21,44,21
01:42.4,9:01:42,44,21
01:52.9,9:01:53,44,21
02:03.4,9:02:03,44,21
02:14.0,9:02:14,44,21
02:24.5,9:02:25,44,21
02:35.1,9:02:35,44,21
02:45.6,9:02:46,44,21
03:06.7,9:03:07,44,21
03:17.2,9:03:17,44,21
03:27.7,9:03:28,44,21
03:38.3,9:03:38,44,21
03:48.8,9:03:49,44,21
04:09.9,9:04:10,44,21
04:20.4,9:04:20,44,21
04:31.0,9:04:31,44,21
04:41.5,9:04:41,44,21
04:52.0,9:04:52,44,21
05:02.6,9:05:03,44,21
05:13.1,9:05:13,44,21
05:23.7,9:05:24,44,21
05:34.2,9:05:34,44,21
05:44.7,9:05:45,44,21
05:55.3,9:05:55,44,21
06:05.8,9:06:06,44,21
06:16.4,9:06:16,44,21
06:26.9,9:06:27,44,21
06:37.4,9:06:37,44,21
06:48.0,9:06:48,44,21
06:58.5,9:06:59,44,21
07:09.0,9:07:09,44,21
07:19.6,9:07:20,44,21
07:30.1,9:07:30,44,21
07:40.7,9:07:41,44,21
07:51.2,9:07:51,44,21
08:01.7,9:08:02,44,21
08:12.3,9:08:12,44,21
08:22.8,9:08:23,44,21
08:33.4,9:08:33,44,21
08:43.9,9:08:44,44,21
08:54.4,9:08:54,44,21
09:05.0,9:09:05,44,21
09:15.5,9:09:16,44,21
09:47.1,9:09:47,44,21
09:57.6,9:09:58,44,21
10:08.2,9:10:08,44,21
10:18.7,9:10:19,44,21
10:29.3,9:10:29,44,21
10:39.8,9:10:40,44,21
10:50.3,9:10:50,44,21
11:00.9,9:11:01,44,21
11:11.4,9:11:11,44,21
11:21.9,9:11:22,44,21
11:32.5,9:11:32,44,21
11:43.0,9:11:43,44,21
11:53.6,9:11:54,44,21
12:04.1,9:12:04,44,21
12:25.2,9:12:25,44,21
12:35.7,9:12:36,44,21
12:46.2,9:12:46,45,21
12:56.8,9:12:57,45,21
13:07.3,9:13:07,44,21
13:17.9,9:13:18,45,21
13:28.4,9:13:28,44,21
13:38.9,9:13:39,45,21
13:49.5,9:13:49,45,21
14:00.0,9:14:00,44,21
14:10.5,9:14:11,44,21
14:21.1,9:14:21,44,21
14:42.2,9:14:42,44,21
14:52.7,9:14:53,44,21
15:03.2,9:15:03,44,21
15:13.8,9:15:14,45,21
15:24.3,9:15:24,44,21
15:34.9,9:15:35,45,21
15:45.4,9:15:45,45,21
15:55.9,9:15:56,45,21
16:06.5,9:16:06,45,21
16:17.0,9:16:17,45,21
16:27.6,9:16:28,45,21
16:38.1,9:16:38,45,21
16:48.6,9:16:49,45,21
16:59.2,9:16:59,45,21
17:09.7,9:17:10,45,21
17:20.3,9:17:20,45,21
17:30.8,9:17:31,45,21
17:41.3,9:17:41,45,21
17:51.9,9:17:52,45,21
18:02.4,9:18:02,45,21
18:13.0,9:18:13,45,21
18:23.5,9:18:23,45,21
18:34.0,9:18:34,45,21
18:44.6,9:18:45,45,21
18:55.1,9:18:55,45,21
19:05.7,9:19:06,45,21
19:26.7,9:19:27,45,21
19:37.3,9:19:37,45,21
19:47.8,9:19:48,45,21
19:58.4,9:19:58,45,21
20:08.9,9:20:09,45,21
20:19.4,9:20:19,45,21
20:30.0,9:20:30,45,21
20:40.5,9:20:40,44,21
20:51.0,9:20:51,45,21
21:12.1,9:21:12,44,21
21:22.7,9:21:23,44,21
21:33.2,9:21:33,44,21
21:43.7,9:21:44,44,21
21:54.3,9:21:54,44,21
22:04.8,9:22:05,45,21
22:15.4,9:22:15,44,21
22:25.9,9:22:26,45,21
22:36.4,9:22:36,45,21
22:47.0,9:22:47,45,21
22:57.5,9:22:58,45,21
23:08.1,9:23:08,45,21
23:18.6,9:23:19,45,21
23:29.1,9:23:29,45,21
23:39.7,9:23:40,45,21
23:50.2,9:23:50,45,21
24:00.8,9:24:01,45,21
24:11.3,9:24:11,44,21
24:21.8,9:24:22,45,21
24:32.4,9:24:32,44,21
24:42.9,9:24:43,45,21
24:53.5,9:24:53,45,21
25:04.0,9:25:04,45,21
25:14.5,9:25:15,45,21
25:25.1,9:25:25,45,21
25:35.6,9:25:36,45,21
25:56.7,9:25:57,45,21
26:07.2,9:26:07,45,21
26:17.8,9:26:18,45,21
26:28.3,9:26:28,45,21
26:38.9,9:26:39,45,21
26:49.4,9:26:49,45,21
26:59.9,9:27:00,45,21
27:10.5,9:27:10,45,21
27:21.0,9:27:21,45,21
27:31.5,9:27:32,45,21
27:42.1,9:27:42,45,21
27:52.6,9:27:53,45,21
28:03.1,9:28:03,45,21
28:13.7,9:28:14,45,21
28:24.2,9:28:24,44,21
28:34.8,9:28:35,44,21
28:45.3,9:28:45,44,21
28:55.8,9:28:56,44,21
29:06.4,9:29:06,44,21
29:16.9,9:29:17,45,21
29:38.0,9:29:38,45,21
29:59.1,9:29:59,45,21
30:09.6,9:30:10,45,21
30:20.1,9:30:20,45,21
30:30.7,9:30:31,45,21
30:51.8,9:30:52,45,21
31:12.8,9:31:13,45,21
31:23.4,9:31:23,45,21
31:33.9,9:31:34,45,21
31:44.4,9:31:44,45,21
31:55.0,9:31:55,45,21
32:05.5,9:32:06,45,21
32:16.1,9:32:16,45,21
32:26.6,9:32:27,45,21
32:47.7,9:32:48,45,21
32:58.2,9:32:58,45,21
33:08.8,9:33:09,45,21
33:19.3,9:33:19,45,21
33:29.8,9:33:30,45,21
33:40.4,9:33:40,45,21
33:50.9,9:33:51,45,21
34:12.0,9:34:12,45,21
34:22.5,9:34:23,45,21
34:33.0,9:34:33,45,21
34:43.6,9:34:44,45,21
34:54.1,9:34:54,45,21
35:04.7,9:35:05,45,21
35:36.3,9:35:36,45,21
35:46.8,9:35:47,45,21
35:57.4,9:35:57,45,21
36:07.9,9:36:08,45,21
36:18.4,9:36:18,45,21
36:29.0,9:36:29,45,21
36:39.5,9:36:40,45,21
37:00.6,9:37:01,45,21
37:11.1,9:37:11,45,21
37:21.7,9:37:22,45,21
37:32.2,9:37:32,45,21
37:42.7,9:37:43,45,21
37:53.3,9:37:53,45,21
38:03.8,9:38:04,45,21
38:14.4,9:38:14,45,21
38:35.4,9:38:35,45,21
38:46.0,9:38:46,45,21
38:56.5,9:38:57,45,21
39:07.1,9:39:07,45,21
39:17.6,9:39:18,45,21
39:28.1,9:39:28,45,21
39:38.7,9:39:39,45,21
39:49.2,9:39:49,45,21
39:59.8,9:40:00,45,21
40:20.8,9:40:21,45,21
40:31.4,9:40:31,45,21
40:41.9,9:40:42,44,21
40:52.5,9:40:52,44,21
41:03.0,9:41:03,44,21
41:13.5,9:41:14,44,21
41:24.1,9:41:24,44,21
41:34.6,9:41:35,44,21
41:45.2,9:41:45,44,21
41:55.7,9:41:56,44,21
42:06.2,9:42:06,44,21
42:16.8,9:42:17,44,21
42:27.3,9:42:27,44,21
42:37.9,9:42:38,44,21
42:48.4,9:42:48,44,21
42:58.9,9:42:59,44,21
43:09.5,9:43:09,44,21
43:20.0,9:43:20,44,21
43:30.5,9:43:31,44,21
43:41.1,9:43:41,44,21
43:51.6,9:43:52,44,21
44:02.2,9:44:02,44,21
44:12.7,9:44:13,44,21
44:23.2,9:44:23,45,21
44:33.8,9:44:34,45,21
44:44.3,9:44:44,45,21
44:54.8,9:44:55,45,21
45:05.4,9:45:05,45,21
45:15.9,9:45:16,45,21
45:37.0,9:45:37,45,21
45:47.5,9:45:48,45,21
45:58.1,9:45:58,45,21
46:08.6,9:46:09,45,21
46:19.2,9:46:19,45,21
46:29.7,9:46:30,45,21
46:40.2,9:46:40,45,21
46:50.8,9:46:51,45,21
47:11.9,9:47:12,45,21
47:22.4,9:47:22,45,21
47:32.9,9:47:33,45,21
47:43.5,9:47:43,45,21
47:54.0,9:47:54,45,21
48:04.5,9:48:05,45,21
48:15.1,9:48:15,45,21
48:25.6,9:48:26,45,21
48:36.1,9:48:36,45,21
48:46.7,9:48:47,45,21
48:57.2,9:48:57,45,21
49:07.8,9:49:08,45,21
49:18.3,9:49:18,45,21
49:28.8,9:49:29,45,21
49:39.4,9:49:39,45,21
49:49.9,9:49:50,45,21
50:00.4,9:50:00,45,21
50:11.0,9:50:11,45,21
50:21.5,9:50:22,45,21
50:32.1,9:50:32,45,21
50:42.6,9:50:43,45,21
50:53.1,9:50:53,45,21
51:03.7,9:51:04,45,21
51:14.2,9:51:14,45,21
51:24.7,9:51:25,45,21
51:35.3,9:51:35,44,21
51:45.8,9:51:46,44,21
51:56.3,9:51:56,44,21
52:06.9,9:52:07,44,21
52:17.4,9:52:17,44,21
52:28.0,9:52:28,44,21
52:49.0,9:52:49,44,21
52:59.6,9:53:00,44,21
53:10.1,9:53:10,44,21
53:20.7,9:53:21,45,21
53:41.7,9:53:42,45,21
53:52.3,9:53:52,45,21
54:02.8,9:54:03,45,21
54:13.4,9:54:13,45,21
54:23.9,9:54:24,45,21
54:34.4,9:54:34,45,21
54:55.5,9:54:56,45,21
55:06.1,9:55:06,45,21
55:16.6,9:55:17,45,21
55:27.1,9:55:27,44,21
55:37.7,9:55:38,44,21
55:48.2,9:55:48,44,21
55:58.8,9:55:59,44,21
56:09.3,9:56:09,44,21
56:19.8,9:56:20,44,21
56:30.4,9:56:30,44,21
56:40.9,9:56:41,44,21
56:51.4,9:56:51,44,21
57:02.0,9:57:02,44,21
57:12.5,9:57:13,44,21
57:23.1,9:57:23,44,21
57:33.6,9:57:34,44,21
57:44.1,9:57:44,44,21
57:54.7,9:57:55,44,21
58:05.2,9:58:05,44,21
58:26.3,9:58:26,44,21
58:36.8,9:58:37,44,21
58:47.4,9:58:47,44,21
58:57.9,9:58:58,44,21
59:08.5,9:59:08,44,21
59:19.0,9:59:19,44,21
59:29.5,9:59:30,44,21
59:40.1,9:59:40,44,21
59:50.6,9:59:51,44,21
00:01.2,10:00:01,44,21
00:11.7,10:00:12,44,21
00:22.2,10:00:22,44,21
00:32.8,10:00:33,44,21
00:43.3,10:00:43,45,21
00:53.9,10:00:54,45,21
01:04.4,10:01:04,45,21
01:14.9,10:01:15,45,21
01:25.5,10:01:25,45,21
01:36.0,10:01:36,45,21
01:46.6,10:01:47,45,21
01:57.1,10:01:57,45,21
02:07.6,10:02:08,45,21
02:28.7,10:02:29,45,21
02:39.3,10:02:39,46,21
02:49.8,10:02:50,46,21
03:00.3,10:03:00,46,21
03:10.9,10:03:11,46,21
03:21.4,10:03:21,46,21
03:32.0,10:03:32,46,21
03:42.5,10:03:43,46,21
03:53.0,10:03:53,46,21
04:03.6,10:04:04,46,21
04:14.1,10:04:14,46,21
04:24.7,10:04:25,46,21
04:35.2,10:04:35,46,21
04:45.7,10:04:46,46,21
04:56.3,10:04:56,46,21
05:06.8,10:05:07,46,21
05:17.4,10:05:17,46,21
05:38.4,10:05:38,46,21
05:49.0,10:05:49,46,21
05:59.5,10:06:00,46,21
06:10.0,10:06:10,46,21
06:20.6,10:06:21,46,21
06:31.1,10:06:31,46,21
06:41.7,10:06:42,46,21
06:52.2,10:06:52,46,21
07:02.7,10:07:03,46,21
07:13.3,10:07:13,46,21
07:23.8,10:07:24,46,21
07:34.4,10:07:34,46,21
07:44.9,10:07:45,46,21
07:55.4,10:07:55,46,21
08:06.0,10:08:06,46,21
08:16.5,10:08:17,46,21
08:27.1,10:08:27,46,21
08:48.1,10:08:48,46,21
08:58.7,10:08:59,46,21
09:09.2,10:09:09,46,21
09:19.7,10:09:20,46,21
09:30.3,10:09:30,46,21
09:40.8,10:09:41,46,21
09:51.4,10:09:51,46,21
10:01.9,10:10:02,46,21
10:12.4,10:10:12,46,21
10:23.0,10:10:23,46,21
10:33.5,10:10:33,46,21
10:44.0,10:10:44,46,21
11:05.1,10:11:05,46,21
11:26.2,10:11:26,46,21
11:36.7,10:11:37,46,21
11:47.2,10:11:47,46,21
11:57.8,10:11:58,46,21
12:08.3,10:12:08,46,21
12:18.9,10:12:19,46,21
12:39.9,10:12:40,46,21
12:50.5,10:12:50,45,21
13:01.0,10:13:01,45,21
13:11.6,10:13:12,45,21
13:22.1,10:13:22,45,21
13:32.6,10:13:33,45,21
13:43.2,10:13:43,45,21
13:53.7,10:13:54,45,21
14:04.3,10:14:04,45,21
14:14.8,10:14:15,45,21
14:25.3,10:14:25,45,21
14:35.9,10:14:36,45,21
14:46.4,10:14:46,45,21
14:57.0,10:14:57,45,21
15:07.5,10:15:07,45,21
15:18.0,10:15:18,45,21
15:28.6,10:15:29,45,21
15:39.1,10:15:39,45,21
15:49.6,10:15:50,45,21
16:00.2,10:16:00,45,21
16:21.2,10:16:21,45,21
16:31.8,10:16:32,45,21
16:42.3,10:16:42,45,21
16:52.8,10:16:53,45,21
17:03.4,10:17:03,45,21
17:13.9,10:17:14,45,21
17:24.5,10:17:24,45,21
17:35.0,10:17:35,45,21
17:45.6,10:17:46,45,21
17:56.1,10:17:56,45,21
18:06.6,10:18:07,45,21
18:17.2,10:18:17,45,21
18:27.7,10:18:28,45,21
18:38.2,10:18:38,45,21
18:48.8,10:18:49,45,21
19:09.9,10:19:10,45,21
19:20.4,10:19:20,45,21
19:30.9,10:19:31,45,21
19:41.5,10:19:41,45,21
19:52.0,10:19:52,45,21
20:02.5,10:20:03,45,21
20:13.1,10:20:13,45,21
20:23.6,10:20:24,45,21
20:34.1,10:20:34,45,21
20:44.7,10:20:45,45,21
20:55.2,10:20:55,45,21
21:05.7,10:21:06,45,21
21:16.3,10:21:16,45,21
21:26.8,10:21:27,45,21
21:37.4,10:21:37,45,21
21:47.9,10:21:48,45,21
21:58.4,10:21:58,45,21
22:09.0,10:22:09,45,21
22:19.5,10:22:20,45,21
22:30.1,10:22:30,45,21
22:40.6,10:22:41,45,21
23:01.7,10:23:02,45,21
23:12.2,10:23:12,45,21
23:22.7,10:23:23,45,21
23:33.3,10:23:33,45,21
23:43.8,10:23:44,45,21
23:54.3,10:23:54,45,21
24:04.9,10:24:05,45,21
24:15.4,10:24:15,45,21
24:26.0,10:24:26,45,21
24:36.5,10:24:37,45,21
25:08.1,10:25:08,45,21
25:18.7,10:25:19,45,21
25:29.2,10:25:29,45,21
25:39.8,10:25:40,45,21
25:50.3,10:25:50,45,21
26:00.8,10:26:01,45,21
26:11.3,10:26:11,45,21
26:21.9,10:26:22,45,21
26:32.4,10:26:32,45,21
26:43.0,10:26:43,45,21
26:53.5,10:26:54,45,21
27:04.0,10:27:04,45,21
27:25.1,10:27:25,45,21
27:35.7,10:27:36,45,21
27:46.2,10:27:46,45,21
27:56.7,10:27:57,45,21
28:17.8,10:28:18,45,21
28:28.4,10:28:28,45,21
28:38.9,10:28:39,45,21
28:49.4,10:28:49,45,21
29:10.5,10:29:11,45,21
29:21.1,10:29:21,45,21
29:31.6,10:29:32,45,21
29:42.1,10:29:42,45,21
29:52.7,10:29:53,45,21
30:03.2,10:30:03,45,21
30:13.8,10:30:14,45,21
30:24.3,10:30:24,45,21
30:34.8,10:30:35,45,21
30:45.4,10:30:45,45,21
30:55.9,10:30:56,45,21
31:06.5,10:31:06,45,21
31:17.0,10:31:17,45,21
31:38.1,10:31:38,45,21
31:48.6,10:31:49,45,21
31:59.2,10:31:59,45,21
32:09.7,10:32:10,45,21
32:20.2,10:32:20,45,21
32:30.8,10:32:31,45,21
32:41.3,10:32:41,45,21
32:51.9,10:32:52,45,21
33:02.4,10:33:02,45,21
33:12.9,10:33:13,45,21
33:23.5,10:33:23,45,21
33:34.0,10:33:34,45,21
33:55.1,10:33:55,45,21
34:26.7,10:34:27,45,21
34:37.2,10:34:37,45,21
34:47.8,10:34:48,45,21
34:58.3,10:34:58,45,21
35:08.9,10:35:09,45,21
35:19.4,10:35:19,45,21
35:29.9,10:35:30,45,21
35:40.5,10:35:40,44,21
35:51.0,10:35:51,44,21
36:01.6,10:36:02,44,21
36:12.1,10:36:12,44,21
36:33.2,10:36:33,44,21
36:43.7,10:36:44,44,21
36:54.2,10:36:54,44,21
37:04.8,10:37:05,44,21
37:15.3,10:37:15,44,21
37:25.9,10:37:26,44,21
37:46.9,10:37:47,44,21
37:57.5,10:37:57,44,21
38:18.6,10:38:19,44,21
38:29.1,10:38:29,44,22
38:39.6,10:38:40,44,22
38:50.2,10:38:50,44,21
39:00.7,10:39:01,44,22
39:11.2,10:39:11,44,22
39:21.8,10:39:22,44,22
39:32.3,10:39:32,44,21
